[2023-04-03 11:35:06] INFO: CheckM v1.2.2
[2023-04-03 11:35:06] INFO: checkm qa -o 2 xanthomonas.ms genomes.checkm
[2023-04-03 11:35:06] INFO: CheckM data: /home/djs217/checkm/data
[2023-04-03 11:35:06] INFO: [CheckM - qa] Tabulating genome statistics.
[2023-04-03 11:35:06] INFO: Calculating AAI between multi-copy marker genes.
[2023-04-03 11:35:06] INFO: Reading HMM info from file.
[2023-04-03 11:35:09] INFO: Parsing HMM hits to marker genes:
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                                                                Marker lineage   # genomes   # markers   # marker sets   Completeness   Contamination   Strain heterogeneity   Genome size (bp)   # ambiguous bases   # scaffolds   # contigs   N50 (scaffolds)   N50 (contigs)   Mean scaffold length (bp)   Mean contig length (bp)   Longest scaffold (bp)   Longest contig (bp)     GC    GC std (scaffolds > 1kbp)   Coding density   Translation table   # predicted genes    0     1      2    3   4   5+  
  GCA_014199515.1_ASM1419951v1_genomic                                 Xanthomonas (5)       16         1163          401           99.22            0.27              50.00               4778090               291               19           22           557930           435496                251478                     217172                   963548                 963548         65.75              5.20                 85.55                11                 3958          22   1139    2    0   0   0   
  GCA_014199075.1_ASM1419907v1_genomic                                 Xanthomonas (5)       16         1163          401           99.22            0.27              50.00               4776640               290               18           21           594984           594984                265368                     227445                  1220051                1220051         65.75              5.21                 85.56                11                 3957          22   1139    2    0   0   0   
  GCA_014195835.1_ASM1419583v1_genomic                                 Xanthomonas (5)       16         1163          401           99.22            0.67              16.67               4819314               282               19           22           429670           429670                253648                     219046                  1264460                1264460         65.78              3.24                 85.60                11                 4015          22   1135    6    0   0   0   
  GCA_001013475.1_ASM101347v1_genomic                                  Xanthomonas (5)       16         1163          401           99.20            1.02               0.00               5084477               1101              8            19          1293571           431859                635559                     267546                  1301316                 906770         65.47              0.90                 85.97                11                 4271          11   1143    9    0   0   0   
  GCA_003363875.1_ASM336387v1_genomic                                  Xanthomonas (5)       16         1163          401           99.20            0.87               0.00               5259206               1824              3            8           4634614          1146950               1753068                     657172                  4634614                1500162         64.29              0.50                 84.09                11                 4367          25   1131    6    1   0   0   
  GCA_002019225.1_ASM201922v1_genomic                                  Xanthomonas (5)       16         1163          401           99.19            0.62               0.00               5254103                0               313          313           46611            46611                 16786                      16786                    183982                 183982         64.48              4.72                 85.79                11                 4679          10   1150    3    0   0   0   
  GCA_011761725.1_ASM1176172v1_genomic                                 Xanthomonas (5)       16         1163          401           99.17            0.77              20.00               4913203               195               8            10           956861           626253                614150                     491300                  2232110                2232110         65.75              4.43                 85.58                11                 4124          24   1134    5    0   0   0   
  GCA_905367725.1_Xanthomonas_sp._CPBF_761_hybrid_assembly_2_genomic   Xanthomonas (5)       16         1163          401           99.10            0.61               0.00               4853125                0                1            1           4853125          4853125               4853125                    4853125                  4853125                4853125         65.92              0.00                 85.54                11                 4004          22   1135    6    0   0   0   
  GCA_903989455.1_ASM90398945v1_genomic                                Xanthomonas (5)       16         1163          401           99.10            0.07               0.00               4968459                0                2            2           4923218          4923218               2484229                    2484229                  4923218                4923218         65.81              3.99                 85.79                11                 4085          22   1139    2    0   0   0   
  GCA_014195785.1_ASM1419578v1_genomic                                 Xanthomonas (5)       16         1163          401           99.10            0.57              25.00               4853759               202               18           21           930005           451571                269653                     231121                   997470                 945151         65.71              3.40                 85.34                11                 4060          23   1136    4    0   0   0   
  GCA_003363885.1_ASM336388v1_genomic                                  Xanthomonas (5)       16         1163          401           99.05            0.83               0.00               5236082               514               11           15          2821329          1126585                476007                     349037                  2821329                1841474         64.16             11.45                 83.79                11                 4363          23   1134    6    0   0   0   
  GCA_002939885.1_ASM293988v1_genomic                                  Xanthomonas (5)       16         1163          401           99.02            1.28               9.09               4424197               117              181          185           105102           105101                24443                      23913                    263151                 263151         65.44              5.56                 86.89                11                 3757          8    1151    2    1   1   0   
  GCA_020880755.1_ASM2088075v1_genomic                                 Xanthomonas (5)       16         1163          401           98.97            0.17               0.00               4706139                0               122          122           72657            72657                 38574                      38574                    262244                 262244         65.75              3.20                 85.85                11                 3937          23   1138    2    0   0   0   
  GCA_020783795.1_ASM2078379v1_genomic                                 Xanthomonas (5)       16         1163          401           98.97            0.37               0.00               4796217                0                72           72           131010           131010                66614                      66614                    401304                 401304         66.00              5.40                 86.35                11                 4068          23   1138    2    0   0   0   
  GCA_020783655.1_ASM2078365v1_genomic                                 Xanthomonas (5)       16         1163          401           98.97            0.70               0.00               4675418                0                35           35           240150           240150                133583                     133583                   418558                 418558         66.12              3.60                 86.72                11                 3918          23   1135    4    1   0   0   
  GCA_000192065.2_ASM19206v1_genomic                                   Xanthomonas (5)       16         1163          401           98.96            8.27              88.98               5528124                1               552          552           22686            22686                 10014                      10014                    88536                  88536          63.68              3.04                 84.90                11                 5099          13   1102    38   6   1   3   
  GCA_000802365.1_NCPPB2877_E1.0_genomic                               Xanthomonas (5)       16         1163          401           98.95            1.40              16.67               4756730                0               257          257           38306            38306                 18508                      18508                    102531                 102531         65.78              3.26                 85.63                11                 4090          24   1129    9    1   0   0   
  GCA_020784125.1_ASM2078412v1_genomic                                 Xanthomonas (5)       16         1163          401           98.85            0.25              100.00              4743294                0                22           22           778837           778837                215604                     215604                   820126                 820126         65.71              3.76                 85.60                11                 3996          24   1138    1    0   0   0   
  GCA_002018575.1_ASM201857v1_genomic                                  Xanthomonas (5)       16         1163          401           98.72            1.55               9.09               5141632                0               206          206           84312            84312                 24959                      24959                    366657                 366657         64.64              4.79                 85.73                11                 4456          14   1138    11   0   0   0   
  GCA_002940065.1_ASM294006v1_genomic                                  Xanthomonas (5)       16         1163          401           98.44            0.88               0.00               4338173               222              407          410           27124            25166                 10658                      10580                    89355                  89354          63.31              3.01                 83.51                11                 4346          17   1138    8    0   0   0   
  GCA_009192945.1_ASM919294v1_genomic                                  Xanthomonas (5)       16         1163          401           97.44            2.21               0.00               5196983                0               141          141           77591            77591                 36858                      36858                    265116                 265116         66.18              2.94                 88.50                11                 4325          36   1105    22   0   0   0   
  GCA_025666215.1_ASM2566621v1_genomic                                 Xanthomonas (5)       16         1163          401           97.42            4.87               3.64               5314063                0                1            1           5314063          5314063               5314063                    5314063                  5314063                5314063         68.64              0.00                 87.10                11                 4382          40   1070    52   1   0   0   
  GCA_020783715.1_ASM2078371v1_genomic                                 Xanthomonas (5)       16         1163          401           97.36            4.84               1.85               5271828                0                80           80           124604           124604                65897                      65897                    270583                 270583         68.66              3.69                 87.15                11                 4394          41   1070    51   1   0   0   
  GCA_022669045.1_ASM2266904v1_genomic                                 Xanthomonas (5)       16         1163          401           97.31            3.23               0.00               4796677                0                29           29           262450           262450                165402                     165402                   582077                 582077         69.47              3.04                 87.07                11                 3976          39   1096    27   0   1   0   
  GCA_025666235.1_ASM2566623v1_genomic                                 Xanthomonas (5)       16         1163          401           97.29            3.18               0.00               4869984                0                1            1           4869984          4869984               4869984                    4869984                  4869984                4869984         69.25              0.00                 86.95                11                 4092          40   1094    28   1   0   0   
  GCA_001043115.1_NCPPB1128_genomic                                    Xanthomonas (5)       16         1163          401           97.29            3.73               0.00               4950425                0                71           71           107247           107247                69724                      69724                    475671                 475671         68.89              2.77                 86.71                11                 4165          38   1090    34   1   0   0   
  GCA_020783755.1_ASM2078375v1_genomic                                 Xanthomonas (5)       16         1163          401           97.25            4.24               0.00               5177429                0               225          225           50836            50836                 23010                      23010                    196370                 196370         68.75              3.96                 87.39                11                 4479          40   1081    41   1   0   0   
  GCA_002940085.1_ASM294008v1_genomic                                  Xanthomonas (5)       16         1163          401           97.22            3.78               0.00               4918229                6                57           57           222197           222197                86284                      86284                    482729                 482728         69.06              2.82                 87.50                11                 4101          40   1093    27   3   0   0   
  GCA_017163705.1_ASM1716370v1_genomic                                 Xanthomonas (5)       16         1163          401           97.16            3.64               0.00               5383649                0                89           89           123917           123917                60490                      60490                    652138                 652138         68.80              2.91                 86.90                11                 4437          40   1090    30   3   0   0   
  GCA_014836395.1_ASM1483639v1_genomic                                 Xanthomonas (5)       16         1163          401           97.12            3.88               0.00               5377401               1540              35           72           384574           139319                153640                     74664                    644229                 454127         68.81              3.08                 86.68                11                 4422          40   1085    35   3   0   0   
  GCA_001401555.1_Xeu_LMG27970_genomic                                 Xanthomonas (5)       16         1163          401           96.98            3.45              63.41               5037373                0               1491         1491           9186             9186                  3378                       3378                    42983                  42983          64.68              3.21                 85.89                11                 5342          32   1092    38   1   0   0   
  GCA_022749655.1_ASM2274965v1_genomic                                 Xanthomonas (5)       16         1163          401           96.88            1.90              23.08               5333767                0                3            3           5189418          5189418               1777922                    1777922                  5189418                5189418         64.82              2.81                 83.19                11                 5239          44   1111    7    0   1   0   
  GCA_020880735.1_ASM2088073v1_genomic                                 Xanthomonas (5)       16         1163          401           96.83            3.01               0.00               4519431                0               500          500           15030            15030                  9038                       9038                    79489                  79489          67.78              3.55                 86.57                11                 4045          33   1104    25   1   0   0   
  GCA_009769165.1_ASM976916v1_genomic                                  Xanthomonas (5)       16         1163          401           96.50            3.55               0.00               4963026                0                2            2           4918645          4918645               2481513                    2481513                  4918645                4918645         68.03              4.06                 86.68                11                 4199          30   1101    29   3   0   0   
  GCA_025666195.1_ASM2566619v1_genomic                                 Xanthomonas (5)       16         1163          401           96.20            3.43               0.00               5238480                0                1            1           5238480          5238480               5238480                    5238480                  5238480                5238480         68.96              0.00                 86.62                11                 4251          49   1086    24   4   0   0   
  GCA_014236795.1_ASM1423679v1_genomic                                 Xanthomonas (5)       16         1163          401           94.95            3.20               2.50               4785596                0                2            2           4744641          4744641               2392798                    2392798                  4744641                4744641         68.17              1.79                 84.23                11                 4469          45   1090    22   6   0   0   
  GCA_008119715.1_ASM811971v1_genomic                                  Xanthomonas (5)       16         1163          401           94.50            4.12               6.67               4820760                0               332          332           32708            32708                 14520                      14520                    115505                 115505         68.98              2.99                 86.81                11                 4123          77   1050    35   0   0   1   
  GCA_900143175.1_ASM90014317v1_genomic                                Xanthomonas (5)       16         1163          401           90.46            5.32               1.89               4655568                0                32           32           259901           259901                145486                     145486                   731754                 731754         66.30              2.64                 89.23                11                 4217          88   1032    38   5   0   0   
  GCA_002939705.1_ASM293970v1_genomic                                  Xanthomonas (5)       16         1163          401           89.26            3.21               0.00               3684184               117              148          151           168122           168122                24893                      24397                    369347                 369346         63.06              3.49                 87.76                11                 3181         101   1045    15   1   0   1   
  GCA_900018785.1_Xanthomonas_massiliensis_genomic                     Xanthomonas (5)       16         1163          401           81.39            2.34               0.00               3689702                1                7            7           1278062          1278061                527100                     527100                  1618547                1618547         70.52              4.35                 88.07                11                 3139         176   959     25   3   0   0   
  GCA_001010415.1_ASM101041v1_genomic                                  Xanthomonas (5)       16         1163          401           78.57            0.44               0.00               4253478                28              345          345           66696            66696                 12328                      12328                    191614                 191612         64.72              5.08                 84.49                11                 3639         266   893     4    0   0   0   
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
[2023-04-03 11:35:55] INFO: { Current stage: 0:00:49.521 || Total: 0:00:49.521 }
